time,voltage_a,voltage_b
2021-08-09 21:30:48.226766,5.2126,5.1485
2021-08-09 21:30:49.277126,5.213,5.1477
2021-08-09 21:30:50.327551,5.2106,5.1481
2021-08-09 21:30:51.378309,5.2108,5.1473
2021-08-09 21:30:52.427901,5.2108,5.1477
2021-08-09 21:30:53.478207,5.211,5.1483
2021-08-09 21:30:54.528700,5.2104,5.1479
2021-08-09 21:30:55.579006,5.2103,5.1477
2021-08-09 21:30:56.629052,5.2108,5.1477
2021-08-09 21:30:57.679393,5.2103,5.1483
2021-08-09 21:30:58.729642,5.2106,5.1477
2021-08-09 21:30:59.780011,5.2114,5.1479
2021-08-09 21:31:00.829685,5.2114,5.1481
2021-08-09 21:31:01.879939,5.2112,5.1481
2021-08-09 21:31:02.930299,5.2118,5.1479
2021-08-09 21:31:03.980605,5.2118,5.1477
2021-08-09 21:31:05.031681,5.2124,5.1479
2021-08-09 21:31:06.081048,5.2124,5.1479
2021-08-09 21:31:07.131329,5.2136,5.1479
2021-08-09 21:31:08.182427,5.2126,5.1487
2021-08-09 21:31:09.231857,5.2118,5.1477
2021-08-09 21:31:10.282296,5.2093,5.1477
2021-08-09 21:31:11.332679,5.2101,5.1479
2021-08-09 21:31:12.382932,5.2132,5.1479
2021-08-09 21:31:13.433309,5.2091,5.1475
2021-08-09 21:31:14.483543,5.2116,5.1479
2021-08-09 21:31:15.533700,5.213,5.1479
2021-08-09 21:31:16.584115,5.2112,5.1475
2021-08-09 21:31:17.633857,5.2104,5.1477
2021-08-09 21:31:18.684236,5.212,5.1481
2021-08-09 21:31:19.734425,5.2122,5.1475
2021-08-09 21:31:20.785559,5.2118,5.1483
2021-08-09 21:31:21.834812,5.2112,5.1477
2021-08-09 21:31:22.886086,5.2122,5.1477
2021-08-09 21:31:23.936394,5.2103,5.1479
2021-08-09 21:31:24.986615,5.2124,5.1479
2021-08-09 21:31:26.036943,5.2112,5.1475
2021-08-09 21:31:27.087135,5.2114,5.1475
2021-08-09 21:31:28.136584,5.2124,5.1475
2021-08-09 21:31:29.187152,5.2106,5.1483
2021-08-09 21:31:30.237403,5.211,5.1479
2021-08-09 21:31:31.287660,5.2114,5.1481
2021-08-09 21:31:32.337902,5.2103,5.1477
2021-08-09 21:31:33.388045,5.2124,5.1481
2021-08-09 21:31:34.438637,5.213,5.1477
2021-08-09 21:31:35.488784,5.2108,5.1479
2021-08-09 21:31:36.538511,5.213,5.1481
2021-08-09 21:31:37.588718,5.2116,5.1481
2021-08-09 21:31:38.639040,5.211,5.1477
2021-08-09 21:31:39.689247,5.2132,5.1481
2021-08-09 21:31:40.739540,5.2116,5.1479
2021-08-09 21:31:41.789672,5.2118,5.1475
2021-08-09 21:31:42.840028,5.2095,5.1475
2021-08-09 21:31:43.890437,5.2116,5.1485
2021-08-09 21:31:44.940827,5.2146,5.1479
2021-08-09 21:31:45.991057,5.2112,5.1475
2021-08-09 21:31:47.041349,5.2116,5.1475
2021-08-09 21:31:48.091584,5.2106,5.1477
2021-08-09 21:31:49.141831,5.2116,5.1473
2021-08-09 21:31:50.192068,5.2106,5.1473
2021-08-09 21:31:51.242319,5.2104,5.1481
2021-08-09 21:31:52.292510,5.213,5.1481
2021-08-09 21:31:53.342827,5.212,5.1473
2021-08-09 21:31:54.393322,5.2124,5.1483
2021-08-09 21:31:55.443714,5.2128,5.1473
2021-08-09 21:31:56.493906,5.2122,5.1479
2021-08-09 21:31:57.544086,5.2106,5.1477
2021-08-09 21:31:58.594484,5.2099,5.1475
2021-08-09 21:31:59.644626,5.2122,5.1479
2021-08-09 21:32:00.694816,5.2116,5.1477
2021-08-09 21:32:01.745005,5.2126,5.1479
2021-08-09 21:32:02.795195,5.2118,5.1479
2021-08-09 21:32:03.844908,5.211,5.1477
2021-08-09 21:32:04.895089,5.2103,5.1479
2021-08-09 21:32:05.946244,5.2132,5.1479
2021-08-09 21:32:06.996354,5.2126,5.1477
2021-08-09 21:32:08.046613,5.2126,5.1479
2021-08-09 21:32:09.096805,5.2128,5.1472
2021-08-09 21:32:10.147064,5.2128,5.1481
2021-08-09 21:32:11.197341,5.2116,5.1475
2021-08-09 21:32:12.246639,5.2093,5.1477
2021-08-09 21:32:13.296832,5.2114,5.1479
2021-08-09 21:32:14.347299,5.2118,5.1479
2021-08-09 21:32:15.397601,5.2126,5.1477
2021-08-09 21:32:16.447801,5.2085,5.1483
2021-08-09 21:32:17.498128,5.2116,5.1475
2021-08-09 21:32:18.548453,5.2108,5.1477
2021-08-09 21:32:19.598738,5.2112,5.1477
2021-08-09 21:32:20.649030,5.2097,5.1477
2021-08-09 21:32:21.698927,5.2104,5.1475
2021-08-09 21:32:22.749191,5.2103,5.1477
2021-08-09 21:32:23.799448,5.2136,5.1475
2021-08-09 21:32:24.849766,5.2118,5.1473
2021-08-09 21:32:25.900126,5.2128,5.1477
2021-08-09 21:32:26.950316,5.2101,5.1479
2021-08-09 21:32:28.000636,5.213,5.1479
2021-08-09 21:32:29.051134,5.2104,5.1477
2021-08-09 21:32:30.101327,5.2112,5.1477
2021-08-09 21:32:31.150893,5.212,5.1477
2021-08-09 21:32:32.201082,5.2114,5.1481
2021-08-09 21:32:33.251352,5.212,5.1477
2021-08-09 21:32:34.301537,5.2112,5.1481
2021-08-09 21:32:35.352078,5.2114,5.1477
2021-08-09 21:32:36.402276,5.2116,5.1481
2021-08-09 21:32:37.452631,5.2126,5.1479
2021-08-09 21:32:38.502985,5.2124,5.1477
2021-08-09 21:32:39.553271,5.2126,5.1477
2021-08-09 21:32:40.603459,5.2106,5.1479
2021-08-09 21:32:41.653795,5.2103,5.1475
2021-08-09 21:32:42.704359,5.2126,5.1483
2021-08-09 21:32:43.754582,5.211,5.1473
2021-08-09 21:32:44.804880,5.2103,5.1483
2021-08-09 21:32:45.854406,5.2118,5.1483
2021-08-09 21:32:46.904733,5.2126,5.1477
2021-08-09 21:32:47.954979,5.211,5.1477
2021-08-09 21:32:49.005168,5.2149,5.1481
2021-08-09 21:32:50.055497,5.2114,5.1477
2021-08-09 21:32:51.105881,5.2126,5.1475
2021-08-09 21:32:52.156140,5.2122,5.1477
2021-08-09 21:32:53.206546,5.2122,5.1479
2021-08-09 21:32:54.256885,5.2134,5.1479
2021-08-09 21:32:55.307131,5.2146,5.1477
2021-08-09 21:32:56.356271,5.2112,5.1477
2021-08-09 21:32:57.407465,5.2116,5.1479
2021-08-09 21:32:58.457659,5.2112,5.1477
2021-08-09 21:32:59.508033,5.2114,5.1477
2021-08-09 21:33:00.558271,5.2114,5.1477
2021-08-09 21:33:01.608210,5.2101,5.1477
2021-08-09 21:33:02.658543,5.2128,5.1487
2021-08-09 21:33:03.709000,5.2114,5.1477
2021-08-09 21:33:04.759198,5.2112,5.1477
2021-08-09 21:33:05.809328,5.2075,5.1475
2021-08-09 21:33:06.859519,5.2118,5.1475
2021-08-09 21:33:07.909668,5.2126,5.147
2021-08-09 21:33:08.959895,5.2099,5.1479
2021-08-09 21:33:10.010280,5.2124,5.1477
2021-08-09 21:33:11.060471,5.2112,5.1479
2021-08-09 21:33:12.110663,5.2149,5.1479
2021-08-09 21:33:13.160935,5.2124,5.1477
2021-08-09 21:33:14.211082,5.2118,5.1481
2021-08-09 21:33:15.261316,5.2128,5.1479
2021-08-09 21:33:16.311493,5.2132,5.1479
2021-08-09 21:33:17.361830,5.2134,5.1473
2021-08-09 21:33:18.411602,5.2128,5.1479
2021-08-09 21:33:19.462072,5.213,5.1479
2021-08-09 21:33:20.512260,5.213,5.1479
2021-08-09 21:33:21.562502,5.2122,5.1479
2021-08-09 21:33:22.612849,5.2142,5.1477
2021-08-09 21:33:23.663051,5.2116,5.1477
2021-08-09 21:33:24.713281,5.2103,5.1475
2021-08-09 21:33:25.763731,5.2122,5.1479
2021-08-09 21:33:26.813922,5.2091,5.1473
2021-08-09 21:33:27.864203,5.2126,5.1477
2021-08-09 21:33:28.914476,5.2114,5.1481
2021-08-09 21:33:29.964800,5.2134,5.1479
2021-08-09 21:33:31.014950,5.2118,5.1483
2021-08-09 21:33:32.064465,5.2132,5.147
2021-08-09 21:33:33.114578,5.2124,5.1481
2021-08-09 21:33:34.164917,5.2108,5.1479
2021-08-09 21:33:35.215187,5.212,5.1477
2021-08-09 21:33:36.265504,5.2124,5.1479
2021-08-09 21:33:37.316143,5.2126,5.1475
2021-08-09 21:33:38.366439,5.2124,5.1483
2021-08-09 21:33:39.416697,5.2126,5.1483
2021-08-09 21:33:40.466749,5.2112,5.1485
2021-08-09 21:33:41.517042,5.2122,5.1477
2021-08-09 21:33:42.567264,5.2097,5.1475
2021-08-09 21:33:43.617363,5.2112,5.1481
2021-08-09 21:33:44.667547,5.2103,5.1479
2021-08-09 21:33:45.717884,5.2099,5.1475
2021-08-09 21:33:46.768104,5.213,5.1477
2021-08-09 21:33:47.818362,5.2122,5.1479
2021-08-09 21:33:48.868185,5.212,5.1472
2021-08-09 21:33:49.918380,5.2138,5.1479
2021-08-09 21:33:50.968713,5.2122,5.1481
2021-08-09 21:33:52.018785,5.2108,5.1477
2021-08-09 21:33:53.069259,5.211,5.1481
2021-08-09 21:33:54.119446,5.2103,5.1475
2021-08-09 21:33:55.169672,5.2118,5.1477
2021-08-09 21:33:56.219910,5.2134,5.1485
2021-08-09 21:33:57.270104,5.2126,5.1485
2021-08-09 21:33:58.319560,5.2132,5.1481
2021-08-09 21:33:59.370691,5.2122,5.1479
2021-08-09 21:34:00.420935,5.2132,5.1479
2021-08-09 21:34:01.470322,5.2112,5.1483
2021-08-09 21:34:02.521512,5.2112,5.1479
2021-08-09 21:34:03.571077,5.2132,5.1479
2021-08-09 21:34:04.621914,5.212,5.1473
2021-08-09 21:34:05.672164,5.2106,5.1477
2021-08-09 21:34:06.722025,5.211,5.1477
2021-08-09 21:34:07.772301,5.2101,5.1483
2021-08-09 21:34:08.822805,5.2134,5.1483
2021-08-09 21:34:09.873062,5.2134,5.1485
2021-08-09 21:34:10.923266,5.211,5.1477
2021-08-09 21:34:11.973524,5.2132,5.1477
2021-08-09 21:34:13.023766,5.2134,5.1477
2021-08-09 21:34:14.073453,5.2112,5.1477
2021-08-09 21:34:15.124599,5.2128,5.1481
2021-08-09 21:34:16.174007,5.2112,5.1477
2021-08-09 21:34:17.224294,5.2126,5.1477
2021-08-09 21:34:18.274374,5.2136,5.1485
2021-08-09 21:34:19.324679,5.2106,5.1475
2021-08-09 21:34:20.375259,5.2095,5.1475
2021-08-09 21:34:21.425522,5.2118,5.1475
2021-08-09 21:34:22.475747,5.2126,5.1481
2021-08-09 21:34:23.526082,5.2118,5.1481
2021-08-09 21:34:24.576293,5.211,5.1472
2021-08-09 21:34:25.626574,5.2114,5.1473
2021-08-09 21:34:26.676853,5.2134,5.1481
2021-08-09 21:34:27.727311,5.2099,5.1477
2021-08-09 21:34:28.776791,5.2128,5.1479
2021-08-09 21:34:29.827183,5.2114,5.1479
2021-08-09 21:34:30.877372,5.2147,5.1479
2021-08-09 21:34:31.927568,5.2099,5.1477
2021-08-09 21:34:32.977461,5.2106,5.1477
2021-08-09 21:34:34.028144,5.2116,5.1477
2021-08-09 21:34:35.078524,5.212,5.1477
2021-08-09 21:34:36.128784,5.2103,5.1473
2021-08-09 21:34:37.178984,5.2104,5.1477
2021-08-09 21:34:38.229244,5.2124,5.1481
2021-08-09 21:34:39.279630,5.2104,5.1477
2021-08-09 21:34:40.329822,5.2116,5.1481
2021-08-09 21:34:41.380243,5.2103,5.1475
2021-08-09 21:34:42.430522,5.213,5.1472
2021-08-09 21:34:43.480664,5.2136,5.1479
2021-08-09 21:34:44.530855,5.2118,5.1479
2021-08-09 21:34:45.581187,5.2132,5.1475
2021-08-09 21:34:46.631473,5.2132,5.1477
2021-08-09 21:34:47.680987,5.212,5.1475
2021-08-09 21:34:48.732125,5.2122,5.1473
2021-08-09 21:34:49.782276,5.2099,5.1477
2021-08-09 21:34:50.831672,5.213,5.1472
2021-08-09 21:34:51.881955,5.2118,5.1477
2021-08-09 21:34:52.932181,5.2101,5.1483
2021-08-09 21:34:53.982495,5.2128,5.1479
2021-08-09 21:34:55.032604,5.2112,5.1485
2021-08-09 21:34:56.082964,5.2138,5.1477
2021-08-09 21:34:57.133153,5.2104,5.1479
2021-08-09 21:34:58.183539,5.2103,5.1475
2021-08-09 21:34:59.233847,5.2108,5.1479
2021-08-09 21:35:00.284038,5.2122,5.1477
2021-08-09 21:35:01.334388,5.2126,5.1479
2021-08-09 21:35:02.384710,5.2106,5.1479
2021-08-09 21:35:03.434910,5.2126,5.1477
2021-08-09 21:35:04.485240,5.2146,5.1479
2021-08-09 21:35:05.535393,5.2118,5.1475
2021-08-09 21:35:06.585587,5.2142,5.1477
2021-08-09 21:35:07.635857,5.2108,5.1479
2021-08-09 21:35:08.686109,5.2128,5.1479
2021-08-09 21:35:09.736268,5.2114,5.1479
2021-08-09 21:35:10.785785,5.2124,5.1483
2021-08-09 21:35:11.836153,5.211,5.1479
2021-08-09 21:35:12.886507,5.2132,5.1481
2021-08-09 21:35:13.936752,5.2106,5.1479
2021-08-09 21:35:14.987046,5.2116,5.1483
2021-08-09 21:35:16.037232,5.2122,5.1475
2021-08-09 21:35:17.087460,5.2089,5.1479
2021-08-09 21:35:18.137054,5.2114,5.1477
2021-08-09 21:35:19.187339,5.2112,5.1481
2021-08-09 21:35:20.237605,5.2122,5.1479
2021-08-09 21:35:21.287797,5.2128,5.1481
2021-08-09 21:35:22.337987,5.2106,5.1475
2021-08-09 21:35:23.388179,5.2118,5.1481
2021-08-09 21:35:24.438375,5.2087,5.1477
2021-08-09 21:35:25.488558,5.2103,5.1477
2021-08-09 21:35:26.539118,5.2124,5.1477
2021-08-09 21:35:27.589529,5.2126,5.1477
2021-08-09 21:35:28.639533,5.2122,5.1481
2021-08-09 21:35:29.689692,5.2118,5.1479
2021-08-09 21:35:30.740107,5.2108,5.1477
2021-08-09 21:35:31.789568,5.2103,5.1477
2021-08-09 21:35:32.839882,5.212,5.1483
2021-08-09 21:35:33.890174,5.212,5.1473
2021-08-09 21:35:34.940357,5.2142,5.1477
2021-08-09 21:35:35.990850,5.2118,5.1481
2021-08-09 21:35:37.040486,5.2124,5.1479
2021-08-09 21:35:38.090730,5.2101,5.1477
2021-08-09 21:35:39.141376,5.2122,5.1479
2021-08-09 21:35:40.191675,5.2124,5.1481
2021-08-09 21:35:41.241870,5.2126,5.1479
2021-08-09 21:35:42.292070,5.2099,5.1479
2021-08-09 21:35:43.342366,5.2101,5.1479
2021-08-09 21:35:44.391745,5.2142,5.1477
2021-08-09 21:35:45.442776,5.2101,5.1479
2021-08-09 21:35:46.492997,5.2104,5.1481
2021-08-09 21:35:47.543188,5.2114,5.1477
2021-08-09 21:35:48.593330,5.212,5.1483
2021-08-09 21:35:49.643518,5.213,5.1481
2021-08-09 21:35:50.693762,5.213,5.1479
2021-08-09 21:35:51.742936,5.2124,5.1481
2021-08-09 21:35:52.793303,5.2104,5.1477
2021-08-09 21:35:53.843587,5.2122,5.1479
2021-08-09 21:35:54.893778,5.2126,5.1481
2021-08-09 21:35:55.943888,5.2132,5.1481
2021-08-09 21:35:56.994220,5.2097,5.1477
2021-08-09 21:35:58.044454,5.2106,5.1479
2021-08-09 21:35:59.094795,5.2132,5.1479
2021-08-09 21:36:00.144717,5.2128,5.1475
2021-08-09 21:36:01.194792,5.2122,5.1477
2021-08-09 21:36:02.245086,5.2099,5.1479
2021-08-09 21:36:03.295284,5.2101,5.1479
2021-08-09 21:36:04.345703,5.2124,5.1475
2021-08-09 21:36:05.395891,5.2138,5.1483
2021-08-09 21:36:06.446084,5.2118,5.1475
2021-08-09 21:36:07.495390,5.212,5.1477
2021-08-09 21:36:08.545853,5.2112,5.1479
2021-08-09 21:36:09.596183,5.2091,5.1481
2021-08-09 21:36:10.646385,5.2118,5.1477
2021-08-09 21:36:11.696666,5.2108,5.1477
2021-08-09 21:36:12.745919,5.2134,5.1487
2021-08-09 21:36:13.797000,5.2136,5.1479
2021-08-09 21:36:14.846492,5.2116,5.1477
2021-08-09 21:36:15.896435,5.211,5.1477
2021-08-09 21:36:16.946721,5.2112,5.1479
2021-08-09 21:36:17.997858,5.2124,5.1477
2021-08-09 21:36:19.048098,5.2114,5.1477
2021-08-09 21:36:20.097242,5.2126,5.1479
2021-08-09 21:36:21.147644,5.2134,5.1477
2021-08-09 21:36:22.197993,5.2112,5.1477
2021-08-09 21:36:23.248333,5.2093,5.1479
2021-08-09 21:36:24.298631,5.212,5.1477
2021-08-09 21:36:25.347876,5.2106,5.1481
2021-08-09 21:36:26.398181,5.2134,5.1477
2021-08-09 21:36:27.448441,5.2122,5.1477
2021-08-09 21:36:28.498757,5.2124,5.1479
2021-08-09 21:36:29.548523,5.2118,5.1481
2021-08-09 21:36:30.599072,5.212,5.1472
2021-08-09 21:36:31.649262,5.2118,5.1479
2021-08-09 21:36:32.699674,5.2124,5.1477
2021-08-09 21:36:33.749943,5.2106,5.1473
2021-08-09 21:36:34.799349,5.2108,5.1483
2021-08-09 21:36:35.849895,5.2091,5.1475
2021-08-09 21:36:36.900133,5.213,5.1477
2021-08-09 21:36:37.950455,5.2132,5.1479
2021-08-09 21:36:39.000645,5.2134,5.1477
2021-08-09 21:36:40.050832,5.2126,5.1479
2021-08-09 21:36:41.100552,5.2104,5.1481
2021-08-09 21:36:42.150858,5.2138,5.1477
2021-08-09 21:36:43.201069,5.2106,5.1477
2021-08-09 21:36:44.250473,5.2122,5.1475
2021-08-09 21:36:45.301704,5.2118,5.1479
2021-08-09 21:36:46.351402,5.2128,5.1479
2021-08-09 21:36:47.401879,5.2126,5.1479
2021-08-09 21:36:48.451120,5.2099,5.1477
2021-08-09 21:36:49.501370,5.213,5.1477
2021-08-09 21:36:50.551565,5.2134,5.1477
2021-08-09 21:36:51.601916,5.2101,5.1477
2021-08-09 21:36:52.652427,5.2144,5.1481
2021-08-09 21:36:53.701911,5.2095,5.1479
2021-08-09 21:36:54.752606,5.2138,5.1481
2021-08-09 21:36:55.802793,5.2126,5.1481
2021-08-09 21:36:56.853108,5.2114,5.1479
2021-08-09 21:36:57.903365,5.212,5.1479
2021-08-09 21:36:58.953285,5.2114,5.1475
2021-08-09 21:37:00.003470,5.2118,5.1475
2021-08-09 21:37:01.053901,5.2097,5.1473
2021-08-09 21:37:02.104204,5.212,5.1472
2021-08-09 21:37:03.154393,5.2128,5.1477
2021-08-09 21:37:04.204677,5.2114,5.1477
2021-08-09 21:37:05.254819,5.2132,5.1475
2021-08-09 21:37:06.304360,5.2104,5.1477
2021-08-09 21:37:07.354601,5.2112,5.1477
2021-08-09 21:37:08.405118,5.2112,5.1477
2021-08-09 21:37:09.455298,5.2124,5.1485
2021-08-09 21:37:10.505598,5.2128,5.1479
2021-08-09 21:37:11.555716,5.2114,5.1479
2021-08-09 21:37:12.605876,5.2118,5.1481
2021-08-09 21:37:13.656067,5.2126,5.1481
2021-08-09 21:37:14.706258,5.2106,5.1479
2021-08-09 21:37:15.756450,5.2132,5.1481
2021-08-09 21:37:16.806206,5.2106,5.1473
2021-08-09 21:37:17.856444,5.2124,5.1479
2021-08-09 21:37:18.906712,5.2126,5.1475
2021-08-09 21:37:19.956894,5.2118,5.1479
2021-08-09 21:37:21.007489,5.2126,5.1479
2021-08-09 21:37:22.056892,5.2114,5.1475
2021-08-09 21:37:23.107268,5.213,5.1477
2021-08-09 21:37:24.157467,5.2114,5.1481
2021-08-09 21:37:25.207809,5.2122,5.1479
2021-08-09 21:37:26.258623,5.2128,5.1477
2021-08-09 21:37:27.307928,5.2128,5.1479
2021-08-09 21:37:28.358361,5.213,5.1477
2021-08-09 21:37:29.408548,5.211,5.1479
2021-08-09 21:37:30.458741,5.2118,5.1477
2021-08-09 21:37:31.508926,5.2103,5.1481
2021-08-09 21:37:32.558706,5.2108,5.1477
2021-08-09 21:37:33.608909,5.2126,5.1477
2021-08-09 21:37:34.659104,5.2118,5.1479
2021-08-09 21:37:35.709697,5.2104,5.147
2021-08-09 21:37:36.760078,5.2097,5.1473
2021-08-09 21:37:37.810040,5.2122,5.1477
2021-08-09 21:37:38.860120,5.2136,5.1481
2021-08-09 21:37:39.910410,5.2134,5.1477
2021-08-09 21:37:40.960601,5.2108,5.1477
2021-08-09 21:37:42.010787,5.2134,5.1477
2021-08-09 21:37:43.061139,5.2128,5.1475
2021-08-09 21:37:44.111330,5.212,5.1477
2021-08-09 21:37:45.160953,5.2108,5.1475
2021-08-09 21:37:46.211709,5.2122,5.1477
2021-08-09 21:37:47.261395,5.2122,5.1483
2021-08-09 21:37:48.311608,5.2108,5.1479
2021-08-09 21:37:49.361815,5.2112,5.1483
2021-08-09 21:37:50.412168,5.2116,5.1479
2021-08-09 21:37:51.462391,5.213,5.1481
2021-08-09 21:37:52.512548,5.2104,5.1479
2021-08-09 21:37:53.562969,5.2089,5.1475
2021-08-09 21:37:54.612830,5.2124,5.1477
2021-08-09 21:37:55.663278,5.2114,5.1479
2021-08-09 21:37:56.713462,5.2114,5.1477
2021-08-09 21:37:57.763662,5.2122,5.1483
2021-08-09 21:37:58.813317,5.212,5.1479
2021-08-09 21:37:59.863385,5.2093,5.1481
2021-08-09 21:38:00.913928,5.2104,5.1473
2021-08-09 21:38:01.964123,5.2095,5.1481
2021-08-09 21:38:03.014372,5.2112,5.1477
2021-08-09 21:38:04.064566,5.212,5.1481
2021-08-09 21:38:05.114767,5.2106,5.1477
2021-08-09 21:38:06.164964,5.2118,5.1477
2021-08-09 21:38:07.215449,5.211,5.1479
2021-08-09 21:38:08.265641,5.2114,5.1475
2021-08-09 21:38:09.315050,5.2122,5.1481
2021-08-09 21:38:10.365390,5.2134,5.1481
2021-08-09 21:38:11.415874,5.2126,5.1477
2021-08-09 21:38:12.466064,5.2114,5.1477
2021-08-09 21:38:13.516460,5.2112,5.1477
2021-08-09 21:38:14.566139,5.2122,5.1483
2021-08-09 21:38:15.616330,5.2128,5.1477
2021-08-09 21:38:16.667098,5.2122,5.1472
2021-08-09 21:38:17.717285,5.2104,5.1485
2021-08-09 21:38:18.767635,5.2112,5.1479
2021-08-09 21:38:19.817621,5.212,5.1479
2021-08-09 21:38:20.867547,5.214,5.1479
2021-08-09 21:38:21.917872,5.2103,5.1481
2021-08-09 21:38:22.968064,5.2114,5.1479
2021-08-09 21:38:24.018366,5.211,5.1483
2021-08-09 21:38:25.068615,5.2124,5.1479
2021-08-09 21:38:26.118081,5.211,5.1479
2021-08-09 21:38:27.168275,5.2091,5.1477
2021-08-09 21:38:28.218562,5.2132,5.1491
2021-08-09 21:38:29.269451,5.2132,5.1479
2021-08-09 21:38:30.318900,5.2116,5.1481
2021-08-09 21:38:31.369433,5.2128,5.1479
2021-08-09 21:38:32.419558,5.2112,5.1475
2021-08-09 21:38:33.469845,5.2124,5.1473
2021-08-09 21:38:34.520018,5.211,5.1481
2021-08-09 21:38:35.570193,5.211,5.1477
2021-08-09 21:38:36.620422,5.2138,5.1475
2021-08-09 21:38:37.670805,5.2122,5.1479
2021-08-09 21:38:38.720800,5.2122,5.1477
2021-08-09 21:38:39.771202,5.2122,5.1483
2021-08-09 21:38:40.820832,5.2122,5.1481
2021-08-09 21:38:41.871033,5.213,5.1479
2021-08-09 21:38:42.921219,5.2122,5.1475
2021-08-09 21:38:43.971638,5.2112,5.1481
2021-08-09 21:38:45.021830,5.2146,5.1477
2021-08-09 21:38:46.072956,5.2106,5.1477
2021-08-09 21:38:47.122217,5.2112,5.1483
2021-08-09 21:38:48.173237,5.2122,5.1473
2021-08-09 21:38:49.222689,5.212,5.1477
2021-08-09 21:38:50.272878,5.2149,5.1477
2021-08-09 21:38:51.323167,5.2128,5.1477
2021-08-09 21:38:52.373801,5.2114,5.1481
2021-08-09 21:38:53.424086,5.213,5.1475
2021-08-09 21:38:54.474398,5.2124,5.1479
2021-08-09 21:38:55.524590,5.2122,5.1479
2021-08-09 21:38:56.574914,5.2122,5.1479
2021-08-09 21:38:57.625163,5.2114,5.1481
2021-08-09 21:38:58.674493,5.213,5.1475
2021-08-09 21:38:59.724794,5.2116,5.1477
2021-08-09 21:39:00.775398,5.2122,5.1477
2021-08-09 21:39:01.825525,5.2095,5.1473
2021-08-09 21:39:02.876339,5.2126,5.1483
2021-08-09 21:39:03.925861,5.212,5.1477
2021-08-09 21:39:04.976100,5.2097,5.1485
2021-08-09 21:39:06.026621,5.2132,5.1477
2021-08-09 21:39:07.076690,5.2101,5.1481
2021-08-09 21:39:08.127006,5.2122,5.1479
2021-08-09 21:39:09.177251,5.2134,5.1477
2021-08-09 21:39:10.227549,5.2132,5.1477
2021-08-09 21:39:11.277097,5.2118,5.1481
2021-08-09 21:39:12.327187,5.2106,5.1477
2021-08-09 21:39:13.378313,5.2128,5.1481
2021-08-09 21:39:14.427761,5.2116,5.1479
2021-08-09 21:39:15.478183,5.2124,5.1481
2021-08-09 21:39:16.528493,5.2101,5.1479
2021-08-09 21:39:17.578880,5.2118,5.1483
2021-08-09 21:39:18.629066,5.2116,5.1477
2021-08-09 21:39:19.679254,5.2118,5.1475
2021-08-09 21:39:20.729497,5.2118,5.1481
2021-08-09 21:39:21.779829,5.2128,5.1477
2021-08-09 21:39:22.829429,5.2122,5.1477
2021-08-09 21:39:23.879622,5.2087,5.1479
2021-08-09 21:39:24.929964,5.2146,5.1477
2021-08-09 21:39:25.980612,5.2132,5.147
2021-08-09 21:39:27.030227,5.2126,5.1477
2021-08-09 21:39:28.081413,5.212,5.1477
2021-08-09 21:39:29.130831,5.2124,5.1479
2021-08-09 21:39:30.181390,5.2124,5.1472
2021-08-09 21:39:31.231644,5.211,5.1475
2021-08-09 21:39:32.281913,5.213,5.1475
2021-08-09 21:39:33.332136,5.2106,5.1479
2021-08-09 21:39:34.381900,5.2104,5.1479
2021-08-09 21:39:35.432007,5.2103,5.1473
2021-08-09 21:39:36.482678,5.2118,5.1477
2021-08-09 21:39:37.533039,5.2122,5.1483
2021-08-09 21:39:38.583171,5.2122,5.1479
2021-08-09 21:39:39.633295,5.2112,5.1477
2021-08-09 21:39:40.683453,5.2128,5.1481
2021-08-09 21:39:41.733866,5.2124,5.1477
2021-08-09 21:39:42.784070,5.2118,5.1481
2021-08-09 21:39:43.834298,5.2104,5.1479
2021-08-09 21:39:44.884567,5.2124,5.1477
2021-08-09 21:39:45.934816,5.2103,5.1479
2021-08-09 21:39:46.984293,5.2114,5.1481
2021-08-09 21:39:48.034488,5.2126,5.1477
2021-08-09 21:39:49.084678,5.2101,5.1479
2021-08-09 21:39:50.135082,5.2124,5.1479
2021-08-09 21:39:51.185165,5.211,5.1477
2021-08-09 21:39:52.235381,5.2132,5.1477
2021-08-09 21:39:53.285574,5.2112,5.1491
2021-08-09 21:39:54.335767,5.2122,5.1473
2021-08-09 21:39:55.386083,5.2138,5.1481
2021-08-09 21:39:56.436320,5.212,5.1479
2021-08-09 21:39:57.486814,5.2101,5.1477
2021-08-09 21:39:58.537197,5.2106,5.1479
2021-08-09 21:39:59.586508,5.2089,5.1483
2021-08-09 21:40:00.636813,5.2099,5.1475
2021-08-09 21:40:01.686942,5.2126,5.1475
2021-08-09 21:40:02.737398,5.2126,5.1477
2021-08-09 21:40:03.787557,5.2101,5.1475
2021-08-09 21:40:04.837935,5.211,5.1477
2021-08-09 21:40:05.888071,5.2116,5.1479
2021-08-09 21:40:06.938400,5.2138,5.1475
2021-08-09 21:40:07.988569,5.211,5.1477
2021-08-09 21:40:09.038243,5.2122,5.1479
2021-08-09 21:40:10.088637,5.2132,5.1481
2021-08-09 21:40:11.138807,5.2112,5.1475
2021-08-09 21:40:12.189000,5.2126,5.1477
2021-08-09 21:40:13.239196,5.2101,5.1477
2021-08-09 21:40:14.289272,5.213,5.1479
